run_id,instance_id,category,official_resolved,match_mode,source_run_id,source_instance_id,source_config_id
assignment-case-v1:ba9c98a683bef5f122e183293a74c8b53a58c921d9b4bb94b3718003ac93bdfa,django__django-14997,django/django,False,exact_run_id,assignment-case-v1:ba9c98a683bef5f122e183293a74c8b53a58c921d9b4bb94b3718003ac93bdfa,django__django-14997,shared-baseline
assignment-case-v1:baf26e1b38c4a20abd5d66803105c80ad960cd3144a19ac0aba8445c0f0376d4,scikit-learn__scikit-learn-14983,scikit-learn/scikit-learn,True,exact_run_id,assignment-case-v1:baf26e1b38c4a20abd5d66803105c80ad960cd3144a19ac0aba8445c0f0376d4,scikit-learn__scikit-learn-14983,shared-baseline
assignment-case-v1:baf7b93fbc0e16cffafd26cb1f78f0b97ca6990d2b5790c61ca92f82bbf17c38,pydata__xarray-6721,pydata/xarray,False,exact_run_id,assignment-case-v1:baf7b93fbc0e16cffafd26cb1f78f0b97ca6990d2b5790c61ca92f82bbf17c38,pydata__xarray-6721,shared-baseline
assignment-case-v1:bb92fe709b9c5038de54895100bc11f897b5aa00a94f517e86a0c1f440422520,django__django-10914,django/django,True,exact_run_id,assignment-case-v1:bb92fe709b9c5038de54895100bc11f897b5aa00a94f517e86a0c1f440422520,django__django-10914,shared-baseline
assignment-case-v1:bc97ad7e5b5db385221ae96009a2b8498805bd50c5fba07c3acd5d3ef8cf4d08,sympy__sympy-18189,sympy/sympy,True,exact_run_id,assignment-case-v1:bc97ad7e5b5db385221ae96009a2b8498805bd50c5fba07c3acd5d3ef8cf4d08,sympy__sympy-18189,shared-baseline
assignment-case-v1:bcbf671804fb0acf43fbc17ee7ee3bb928866525ef05ec5e34d78a8cfab89d45,sphinx-doc__sphinx-8475,sphinx-doc/sphinx,True,exact_run_id,assignment-case-v1:bcbf671804fb0acf43fbc17ee7ee3bb928866525ef05ec5e34d78a8cfab89d45,sphinx-doc__sphinx-8475,shared-baseline
assignment-case-v1:bd163ea6b8b68798a450445067c538fa8c946bb74c55fd263f9006194d21db30,sympy__sympy-24066,sympy/sympy,False,exact_run_id,assignment-case-v1:bd163ea6b8b68798a450445067c538fa8c946bb74c55fd263f9006194d21db30,sympy__sympy-24066,shared-baseline
assignment-case-v1:bd9a5f86f225b75a329ec80978e730b5f7a0c8c8db143b425d5d1a84cec7ccc7,astropy__astropy-14995,astropy/astropy,True,exact_run_id,assignment-case-v1:bd9a5f86f225b75a329ec80978e730b5f7a0c8c8db143b425d5d1a84cec7ccc7,astropy__astropy-14995,shared-baseline
assignment-case-v1:be10f4da5548d591ebd2434af03d116e6fe2954025afa13bd17894da5f37080c,pylint-dev__pylint-4604,pylint-dev/pylint,False,exact_run_id,assignment-case-v1:be10f4da5548d591ebd2434af03d116e6fe2954025afa13bd17894da5f37080c,pylint-dev__pylint-4604,shared-baseline
assignment-case-v1:bed99fcfda30418ee500bcc1031f45768610c99eb3a7e1de4eda43b4665126b9,scikit-learn__scikit-learn-11281,scikit-learn/scikit-learn,True,exact_run_id,assignment-case-v1:bed99fcfda30418ee500bcc1031f45768610c99eb3a7e1de4eda43b4665126b9,scikit-learn__scikit-learn-11281,shared-baseline
assignment-case-v1:bfdaf4b0b48fe179cde4ca9c34d5a6b282094c0705afa55befda6bbebf441006,mwaskom__seaborn-3187,mwaskom/seaborn,False,exact_run_id,assignment-case-v1:bfdaf4b0b48fe179cde4ca9c34d5a6b282094c0705afa55befda6bbebf441006,mwaskom__seaborn-3187,shared-baseline
assignment-case-v1:c03311349bf68a3f046f5fff924dfbba57d9e97f1739fd1433fb971838474d17,matplotlib__matplotlib-26011,matplotlib/matplotlib,False,exact_run_id,assignment-case-v1:c03311349bf68a3f046f5fff924dfbba57d9e97f1739fd1433fb971838474d17,matplotlib__matplotlib-26011,shared-baseline
assignment-case-v1:c0efde6fdb3a807f1ca03033b18689273e237a22a6709af4a9e3054d89432f2b,sympy__sympy-22714,sympy/sympy,True,exact_run_id,assignment-case-v1:c0efde6fdb3a807f1ca03033b18689273e237a22a6709af4a9e3054d89432f2b,sympy__sympy-22714,shared-baseline
assignment-case-v1:c0f04fd6ba3c31e3d1ee0f0cc23bb6cdacb5d791ac8e47a44bf59f4d3f29231f,django__django-14730,django/django,False,exact_run_id,assignment-case-v1:c0f04fd6ba3c31e3d1ee0f0cc23bb6cdacb5d791ac8e47a44bf59f4d3f29231f,django__django-14730,shared-baseline
assignment-case-v1:c1b87e551e1479e21e51e5b61818489f67538246fb1066fb65d1133b384a7a4e,django__django-13220,django/django,False,exact_run_id,assignment-case-v1:c1b87e551e1479e21e51e5b61818489f67538246fb1066fb65d1133b384a7a4e,django__django-13220,shared-baseline
assignment-case-v1:c28adc478a94e4edf952ec1c15404e64bc44842b23df3996ac4eb695a20dc7f1,scikit-learn__scikit-learn-25973,scikit-learn/scikit-learn,False,exact_run_id,assignment-case-v1:c28adc478a94e4edf952ec1c15404e64bc44842b23df3996ac4eb695a20dc7f1,scikit-learn__scikit-learn-25973,shared-baseline
assignment-case-v1:c3025c2ef4adea178414707d7a35c1eab3632cb5651189308089daaece2d14cc,sympy__sympy-18087,sympy/sympy,False,exact_run_id,assignment-case-v1:c3025c2ef4adea178414707d7a35c1eab3632cb5651189308089daaece2d14cc,sympy__sympy-18087,shared-baseline
assignment-case-v1:c36a612a784baff8f799467c54fe3574b7bca5778339d7a9b00f00bd4a927a71,sympy__sympy-15609,sympy/sympy,False,exact_run_id,assignment-case-v1:c36a612a784baff8f799467c54fe3574b7bca5778339d7a9b00f00bd4a927a71,sympy__sympy-15609,shared-baseline
assignment-case-v1:c393a31cc50e3e528716ae6f2e065b78030cfc9cb7aefdfa713ea9238e246a1c,django__django-12284,django/django,False,exact_run_id,assignment-case-v1:c393a31cc50e3e528716ae6f2e065b78030cfc9cb7aefdfa713ea9238e246a1c,django__django-12284,shared-baseline
assignment-case-v1:c3e0f55100584bb4789ab14db27b9a4f7a0bf6ea28bbc79072cc83e0d4c7836d,pydata__xarray-3151,pydata/xarray,True,exact_run_id,assignment-case-v1:c3e0f55100584bb4789ab14db27b9a4f7a0bf6ea28bbc79072cc83e0d4c7836d,pydata__xarray-3151,shared-baseline
assignment-case-v1:c42969813ab98d3788e643d3f47d59a358fed008b074d4c882347e7e5f9d0ffb,astropy__astropy-14598,astropy/astropy,False,exact_run_id,assignment-case-v1:c42969813ab98d3788e643d3f47d59a358fed008b074d4c882347e7e5f9d0ffb,astropy__astropy-14598,shared-baseline
assignment-case-v1:c51912d3527c45567c4c459c6372da125a58255767c558f576f1a5b8e9f5abeb,django__django-11211,django/django,False,exact_run_id,assignment-case-v1:c51912d3527c45567c4c459c6372da125a58255767c558f576f1a5b8e9f5abeb,django__django-11211,shared-baseline
assignment-case-v1:c57487d8ceaacb854f490aa1f1df98e1659866b0d29a90047472c7180ff05354,django__django-13012,django/django,True,exact_run_id,assignment-case-v1:c57487d8ceaacb854f490aa1f1df98e1659866b0d29a90047472c7180ff05354,django__django-13012,shared-baseline
assignment-case-v1:c59287bcc16ec7ccf5e995cc7bfeaf2947315493b82489438a6f7f42d9df8d86,sphinx-doc__sphinx-9673,sphinx-doc/sphinx,True,exact_run_id,assignment-case-v1:c59287bcc16ec7ccf5e995cc7bfeaf2947315493b82489438a6f7f42d9df8d86,sphinx-doc__sphinx-9673,shared-baseline
assignment-case-v1:c5c6fe07715b8fdf65cbbd2b13316a247743826363b76bfee0459a40f5a893c5,sympy__sympy-21847,sympy/sympy,True,exact_run_id,assignment-case-v1:c5c6fe07715b8fdf65cbbd2b13316a247743826363b76bfee0459a40f5a893c5,sympy__sympy-21847,shared-baseline
assignment-case-v1:c5cfdf49c592c960596fd00c660cc635b860f1a3d7d4e977f775b11133f270e1,scikit-learn__scikit-learn-14894,scikit-learn/scikit-learn,True,exact_run_id,assignment-case-v1:c5cfdf49c592c960596fd00c660cc635b860f1a3d7d4e977f775b11133f270e1,scikit-learn__scikit-learn-14894,shared-baseline
assignment-case-v1:c5f79a37fb9eac8014ea79e28e10668a2d26053dd243e89332abdebd3e478776,django__django-15278,django/django,True,exact_run_id,assignment-case-v1:c5f79a37fb9eac8014ea79e28e10668a2d26053dd243e89332abdebd3e478776,django__django-15278,shared-baseline
assignment-case-v1:c65fe18ade7200073c516210d6bc53167d9d15632cefa4988c9acff2a8ecec4e,sympy__sympy-18763,sympy/sympy,False,exact_run_id,assignment-case-v1:c65fe18ade7200073c516210d6bc53167d9d15632cefa4988c9acff2a8ecec4e,sympy__sympy-18763,shared-baseline
assignment-case-v1:c67fa97aefbaff8cf87ec8c1b534a7baa3eeb5824ab4f450e15c0392aac7b485,matplotlib__matplotlib-22711,matplotlib/matplotlib,False,exact_run_id,assignment-case-v1:c67fa97aefbaff8cf87ec8c1b534a7baa3eeb5824ab4f450e15c0392aac7b485,matplotlib__matplotlib-22711,shared-baseline
assignment-case-v1:c6848279d80395a33f16471afe905fe85ae756c28651cee34271bd373e0f899e,django__django-16612,django/django,True,exact_run_id,assignment-case-v1:c6848279d80395a33f16471afe905fe85ae756c28651cee34271bd373e0f899e,django__django-16612,shared-baseline
assignment-case-v1:c7e8f90a8c86ea0a1430edcfe8882e8cbb2dcfc009ef137bd1fa9598bef7276f,matplotlib__matplotlib-24970,matplotlib/matplotlib,True,exact_run_id,assignment-case-v1:c7e8f90a8c86ea0a1430edcfe8882e8cbb2dcfc009ef137bd1fa9598bef7276f,matplotlib__matplotlib-24970,shared-baseline
assignment-case-v1:c811b340015683b13e7fd044e86e1ac266c2156cbca6d6c701a7f4338e125e4f,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,True,exact_run_id,assignment-case-v1:c811b340015683b13e7fd044e86e1ac266c2156cbca6d6c701a7f4338e125e4f,scikit-learn__scikit-learn-13496,shared-baseline
assignment-case-v1:c879e38063fc4ce5013d5d8cff90778b200b77b824dbb3784c7951c8ae08f357,django__django-11749,django/django,False,exact_run_id,assignment-case-v1:c879e38063fc4ce5013d5d8cff90778b200b77b824dbb3784c7951c8ae08f357,django__django-11749,shared-baseline
assignment-case-v1:c89374fe5b731e655753f9ba494ddb7e5d7d5982c9c1d1fff4be0093b436b1c0,django__django-11400,django/django,False,exact_run_id,assignment-case-v1:c89374fe5b731e655753f9ba494ddb7e5d7d5982c9c1d1fff4be0093b436b1c0,django__django-11400,shared-baseline
assignment-case-v1:c9c2edce8c29b093645d024452652c05e015adc1b5b5de651683b7a13e5993f5,sympy__sympy-15308,sympy/sympy,False,exact_run_id,assignment-case-v1:c9c2edce8c29b093645d024452652c05e015adc1b5b5de651683b7a13e5993f5,sympy__sympy-15308,shared-baseline
assignment-case-v1:c9e54fca578a9257a6bd12b84c0712ab836d459b6130ce740fbcc9cec3be3d72,sympy__sympy-20442,sympy/sympy,False,exact_run_id,assignment-case-v1:c9e54fca578a9257a6bd12b84c0712ab836d459b6130ce740fbcc9cec3be3d72,sympy__sympy-20442,shared-baseline
assignment-case-v1:c9e8f96f666081cde813b7c1b561b601d24c98a63a7ae1a667cc590453a1bc17,django__django-11265,django/django,False,exact_run_id,assignment-case-v1:c9e8f96f666081cde813b7c1b561b601d24c98a63a7ae1a667cc590453a1bc17,django__django-11265,shared-baseline
assignment-case-v1:ca1ced7e53167e69ae839e8afce6fb63c26c67f0292bb3ee14f5c46a169d2586,sympy__sympy-18189,sympy/sympy,True,exact_run_id,assignment-case-v1:ca1ced7e53167e69ae839e8afce6fb63c26c67f0292bb3ee14f5c46a169d2586,sympy__sympy-18189,shared-baseline
assignment-case-v1:ca962c903c73c3aebd22741174cfc57c046b044d5552eaae305321ce72fe44e0,sphinx-doc__sphinx-10323,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:ca962c903c73c3aebd22741174cfc57c046b044d5552eaae305321ce72fe44e0,sphinx-doc__sphinx-10323,shared-baseline
assignment-case-v1:cb376575c658644e91d55b5e702641704027686f1fef91366964d0fb4cd08f23,django__django-13212,django/django,False,exact_run_id,assignment-case-v1:cb376575c658644e91d55b5e702641704027686f1fef91366964d0fb4cd08f23,django__django-13212,shared-baseline
assignment-case-v1:cb7048bd6f9c166ce005ace1033d5e7d5187e913be84cd0820b57a58cd0bbc7b,django__django-11049,django/django,True,exact_run_id,assignment-case-v1:cb7048bd6f9c166ce005ace1033d5e7d5187e913be84cd0820b57a58cd0bbc7b,django__django-11049,shared-baseline
assignment-case-v1:cbbb5f692fca99b2710f9b10385b838c5b2bea5d3a0df3173c79a0d74f8448ce,django__django-13195,django/django,False,exact_run_id,assignment-case-v1:cbbb5f692fca99b2710f9b10385b838c5b2bea5d3a0df3173c79a0d74f8448ce,django__django-13195,shared-baseline
assignment-case-v1:cbce4409c98203fa614c98bdfc5fd1ce49f3d3cb1d63bada6878e950b7868405,sphinx-doc__sphinx-8551,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:cbce4409c98203fa614c98bdfc5fd1ce49f3d3cb1d63bada6878e950b7868405,sphinx-doc__sphinx-8551,shared-baseline
assignment-case-v1:cdaa91098480edd5c3f9a1976f75a8e9af8a82a651ba659eba1c6c54a6bdd89b,pylint-dev__pylint-6386,pylint-dev/pylint,False,exact_run_id,assignment-case-v1:cdaa91098480edd5c3f9a1976f75a8e9af8a82a651ba659eba1c6c54a6bdd89b,pylint-dev__pylint-6386,shared-baseline
assignment-case-v1:ce9e78ecc92997532b4f5f2a075faf3f6d5e5c68088ab1af0162cae7e99cd9d6,django__django-11276,django/django,True,exact_run_id,assignment-case-v1:ce9e78ecc92997532b4f5f2a075faf3f6d5e5c68088ab1af0162cae7e99cd9d6,django__django-11276,shared-baseline
assignment-case-v1:cfb94c6f6062221eb6ec5936b27188481159f883ecec7ac2abc449b2f1aa9919,pallets__flask-5014,pallets/flask,True,exact_run_id,assignment-case-v1:cfb94c6f6062221eb6ec5936b27188481159f883ecec7ac2abc449b2f1aa9919,pallets__flask-5014,shared-baseline
assignment-case-v1:d01080a3e570f12e4c4bdb7f3050e24161003d3fd7ac9a820746c3e169a6be07,sympy__sympy-14308,sympy/sympy,False,exact_run_id,assignment-case-v1:d01080a3e570f12e4c4bdb7f3050e24161003d3fd7ac9a820746c3e169a6be07,sympy__sympy-14308,shared-baseline
assignment-case-v1:d0ed39d553cff9c5d3376f0c927705c167ab495fd0582234a002c69785f62355,scikit-learn__scikit-learn-14087,scikit-learn/scikit-learn,False,exact_run_id,assignment-case-v1:d0ed39d553cff9c5d3376f0c927705c167ab495fd0582234a002c69785f62355,scikit-learn__scikit-learn-14087,shared-baseline
assignment-case-v1:d0fc01cf5a6b2e341027625ce777a99e6c0fafc9b55d2e31257cca8aec041ab3,sphinx-doc__sphinx-8269,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:d0fc01cf5a6b2e341027625ce777a99e6c0fafc9b55d2e31257cca8aec041ab3,sphinx-doc__sphinx-8269,shared-baseline
assignment-case-v1:d1111f01c84c4256a578f7077998abc0f68cf0470bf8a91e81a28ea10855e167,sympy__sympy-21627,sympy/sympy,False,exact_run_id,assignment-case-v1:d1111f01c84c4256a578f7077998abc0f68cf0470bf8a91e81a28ea10855e167,sympy__sympy-21627,shared-baseline
assignment-case-v1:d1d358803e1ab33d62fba7576b26054da0940ac1512abedd2196b85b5002ca8f,matplotlib__matplotlib-25332,matplotlib/matplotlib,False,exact_run_id,assignment-case-v1:d1d358803e1ab33d62fba7576b26054da0940ac1512abedd2196b85b5002ca8f,matplotlib__matplotlib-25332,shared-baseline
assignment-case-v1:d25586467f9f2149a0cd5bea6433342706aa79348fb0c6f5e2ff7b5efb13872d,django__django-16642,django/django,False,exact_run_id,assignment-case-v1:d25586467f9f2149a0cd5bea6433342706aa79348fb0c6f5e2ff7b5efb13872d,django__django-16642,shared-baseline
assignment-case-v1:d26036a17afaae24eefc19afe2aab2b348c03ac13e3f896f87c1f7e73626216b,django__django-16595,django/django,True,exact_run_id,assignment-case-v1:d26036a17afaae24eefc19afe2aab2b348c03ac13e3f896f87c1f7e73626216b,django__django-16595,shared-baseline
assignment-case-v1:d2d613ef7ca39298b36f1f593756777ef426ca23f5bea42067fce786ada56f70,sympy__sympy-17630,sympy/sympy,False,exact_run_id,assignment-case-v1:d2d613ef7ca39298b36f1f593756777ef426ca23f5bea42067fce786ada56f70,sympy__sympy-17630,shared-baseline
assignment-case-v1:d2ff38234f0d41ec773cfe9c5a020c9affd412a0cfb3cbbb4a5c97592beed492,django__django-11742,django/django,False,exact_run_id,assignment-case-v1:d2ff38234f0d41ec773cfe9c5a020c9affd412a0cfb3cbbb4a5c97592beed492,django__django-11742,shared-baseline
assignment-case-v1:d3fa0b32aa4979b256b2320aaf006d557d7539ba1087aa9aa1783f37b15f0958,django__django-14855,django/django,True,exact_run_id,assignment-case-v1:d3fa0b32aa4979b256b2320aaf006d557d7539ba1087aa9aa1783f37b15f0958,django__django-14855,shared-baseline
assignment-case-v1:d48be37f003352ae157ef57072dcd04b4e731a90f44b7eb39f04925862d7186a,sympy__sympy-20154,sympy/sympy,True,exact_run_id,assignment-case-v1:d48be37f003352ae157ef57072dcd04b4e731a90f44b7eb39f04925862d7186a,sympy__sympy-20154,shared-baseline
assignment-case-v1:d4d00a4ef8d89a94f59d4998a10716fedd130181f60623339653ca8b5c7ee29f,scikit-learn__scikit-learn-14141,scikit-learn/scikit-learn,True,exact_run_id,assignment-case-v1:d4d00a4ef8d89a94f59d4998a10716fedd130181f60623339653ca8b5c7ee29f,scikit-learn__scikit-learn-14141,shared-baseline
assignment-case-v1:d5018453b95870adeedc0aadc055ff31dbcbbc3787ab2f1cd17ad243f00593d7,django__django-16400,django/django,False,exact_run_id,assignment-case-v1:d5018453b95870adeedc0aadc055ff31dbcbbc3787ab2f1cd17ad243f00593d7,django__django-16400,shared-baseline
assignment-case-v1:d6dbb28add057cce397c91bc997b70f4e6849a374dc58248efaa6b21c3802a2a,django__django-15252,django/django,False,exact_run_id,assignment-case-v1:d6dbb28add057cce397c91bc997b70f4e6849a374dc58248efaa6b21c3802a2a,django__django-15252,shared-baseline
assignment-case-v1:d6f9778cbcecdc5fd742e8e4b07100fd6a9ae160ce64b7166562cd59e9ef1c6f,pydata__xarray-6744,pydata/xarray,False,exact_run_id,assignment-case-v1:d6f9778cbcecdc5fd742e8e4b07100fd6a9ae160ce64b7166562cd59e9ef1c6f,pydata__xarray-6744,shared-baseline
assignment-case-v1:d783020466b09626643253a60317612cba4d2a09170a3c615f1d5b2f6981d572,django__django-15022,django/django,False,exact_run_id,assignment-case-v1:d783020466b09626643253a60317612cba4d2a09170a3c615f1d5b2f6981d572,django__django-15022,shared-baseline
assignment-case-v1:d8978b66bf9973869e33a80c38024e7aaeb9b01f6a1c4e6fb976eaf3bec28efb,django__django-13768,django/django,False,exact_run_id,assignment-case-v1:d8978b66bf9973869e33a80c38024e7aaeb9b01f6a1c4e6fb976eaf3bec28efb,django__django-13768,shared-baseline
assignment-case-v1:d8e10a845fbfd2df676abe7db22672755b861df5ee68941298deef1b9b4a99d1,sphinx-doc__sphinx-8638,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:d8e10a845fbfd2df676abe7db22672755b861df5ee68941298deef1b9b4a99d1,sphinx-doc__sphinx-8638,shared-baseline
assignment-case-v1:d91d50406fbca37e462087bbbc9eba7e8959f19627d3b858c168b8fa0ab411bb,sympy__sympy-16886,sympy/sympy,True,exact_run_id,assignment-case-v1:d91d50406fbca37e462087bbbc9eba7e8959f19627d3b858c168b8fa0ab411bb,sympy__sympy-16886,shared-baseline
assignment-case-v1:db05a7145305e9bcca80dc574a54b5a5254ad96972602b291050a8c3f69b9b90,matplotlib__matplotlib-20859,matplotlib/matplotlib,True,exact_run_id,assignment-case-v1:db05a7145305e9bcca80dc574a54b5a5254ad96972602b291050a8c3f69b9b90,matplotlib__matplotlib-20859,shared-baseline
assignment-case-v1:db6ca197fb5edb1eafeebd43693f62d9a79744e7366859280b68f33404396a38,django__django-15061,django/django,False,exact_run_id,assignment-case-v1:db6ca197fb5edb1eafeebd43693f62d9a79744e7366859280b68f33404396a38,django__django-15061,shared-baseline
assignment-case-v1:db9bb5b00f9b3e40f504e29f5c2d63166216918214ef84328b5e929cfd7fdad8,matplotlib__matplotlib-26208,matplotlib/matplotlib,False,exact_run_id,assignment-case-v1:db9bb5b00f9b3e40f504e29f5c2d63166216918214ef84328b5e929cfd7fdad8,matplotlib__matplotlib-26208,shared-baseline
assignment-case-v1:dbfdd9deb89b2a5f2ead554f0fa1598f6b752219f3ac9642fc15f1895ca674b1,django__django-13513,django/django,False,exact_run_id,assignment-case-v1:dbfdd9deb89b2a5f2ead554f0fa1598f6b752219f3ac9642fc15f1895ca674b1,django__django-13513,shared-baseline
assignment-case-v1:dc7643b985b42eba48c8c8bc666565b40ca2ed7694a2b789305458d657ed448f,django__django-12406,django/django,False,exact_run_id,assignment-case-v1:dc7643b985b42eba48c8c8bc666565b40ca2ed7694a2b789305458d657ed448f,django__django-12406,shared-baseline
assignment-case-v1:dcb72a6797080ae7e58ba82d9719ebb377d89e064d86435d574bf4c63f088a5a,django__django-11490,django/django,False,exact_run_id,assignment-case-v1:dcb72a6797080ae7e58ba82d9719ebb377d89e064d86435d574bf4c63f088a5a,django__django-11490,shared-baseline
assignment-case-v1:dd907f99a8cf73339d001a0d9a632dba07c80bb42f03d51e3a618548ff882dfb,django__django-13590,django/django,False,exact_run_id,assignment-case-v1:dd907f99a8cf73339d001a0d9a632dba07c80bb42f03d51e3a618548ff882dfb,django__django-13590,shared-baseline
assignment-case-v1:dd96b2c2b72c1299244452c02a9d144d94dd9209b7de33a445641424be00114e,matplotlib__matplotlib-24627,matplotlib/matplotlib,True,exact_run_id,assignment-case-v1:dd96b2c2b72c1299244452c02a9d144d94dd9209b7de33a445641424be00114e,matplotlib__matplotlib-24627,shared-baseline
assignment-case-v1:dde138aec895c494f00a48afe443f5d1efc12fd364f24340a674c042213bc943,django__django-14493,django/django,True,exact_run_id,assignment-case-v1:dde138aec895c494f00a48afe443f5d1efc12fd364f24340a674c042213bc943,django__django-14493,shared-baseline
assignment-case-v1:ddeeb3d8eb88f8804597271f77bccfc883fe3f6d3fd1cb0919b0ce097dd66959,sphinx-doc__sphinx-8282,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:ddeeb3d8eb88f8804597271f77bccfc883fe3f6d3fd1cb0919b0ce097dd66959,sphinx-doc__sphinx-8282,shared-baseline
assignment-case-v1:df8d5a24fac71018874c5d56fb6ec2179530104e1a9df292364accd30cb44b06,pydata__xarray-4493,pydata/xarray,False,exact_run_id,assignment-case-v1:df8d5a24fac71018874c5d56fb6ec2179530104e1a9df292364accd30cb44b06,pydata__xarray-4493,shared-baseline
assignment-case-v1:dfb3cc098307acacc57089da49193dcfe17d6ad9866ed690a4343f2ac25bb084,scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,True,exact_run_id,assignment-case-v1:dfb3cc098307acacc57089da49193dcfe17d6ad9866ed690a4343f2ac25bb084,scikit-learn__scikit-learn-10297,shared-baseline
assignment-case-v1:e0348645ebd18c7ba776f789d9b1600fc70bc077cd82fae7fc27bbbbd68c2b7b,sphinx-doc__sphinx-9698,sphinx-doc/sphinx,True,exact_run_id,assignment-case-v1:e0348645ebd18c7ba776f789d9b1600fc70bc077cd82fae7fc27bbbbd68c2b7b,sphinx-doc__sphinx-9698,shared-baseline
assignment-case-v1:e03bb5e78d4faa5f2dd6323f3dfc1ac6de0cfee0fe09a99cd7754c100eaa406f,django__django-11039,django/django,False,exact_run_id,assignment-case-v1:e03bb5e78d4faa5f2dd6323f3dfc1ac6de0cfee0fe09a99cd7754c100eaa406f,django__django-11039,shared-baseline
assignment-case-v1:e1205a1c3f2d57520402a0e50d5a62e4c6822e2620ded5c6da4c980abf43501d,matplotlib__matplotlib-22865,matplotlib/matplotlib,False,exact_run_id,assignment-case-v1:e1205a1c3f2d57520402a0e50d5a62e4c6822e2620ded5c6da4c980abf43501d,matplotlib__matplotlib-22865,shared-baseline
assignment-case-v1:e1656caa14ec355c8d0581a5384d8b33541a9cd90272fa60fd22c749c02ad163,sphinx-doc__sphinx-10325,sphinx-doc/sphinx,True,exact_run_id,assignment-case-v1:e1656caa14ec355c8d0581a5384d8b33541a9cd90272fa60fd22c749c02ad163,sphinx-doc__sphinx-10325,shared-baseline
assignment-case-v1:e193689e1276ad40ece91611deddff57efb2f182aea41e4234a6028c1efb1fcf,sympy__sympy-15349,sympy/sympy,False,exact_run_id,assignment-case-v1:e193689e1276ad40ece91611deddff57efb2f182aea41e4234a6028c1efb1fcf,sympy__sympy-15349,shared-baseline
assignment-case-v1:e24c9b60fa819f46e7fa04b15ee46a41184e7852fce39fa705df63e2853b69fb,django__django-16116,django/django,True,exact_run_id,assignment-case-v1:e24c9b60fa819f46e7fa04b15ee46a41184e7852fce39fa705df63e2853b69fb,django__django-16116,shared-baseline
assignment-case-v1:e3141317086e0fea67faa9aa4c06315bebddfc0ca49f5655927cfee638f19f57,django__django-14155,django/django,False,exact_run_id,assignment-case-v1:e3141317086e0fea67faa9aa4c06315bebddfc0ca49f5655927cfee638f19f57,django__django-14155,shared-baseline
assignment-case-v1:e3b0167992e5f5d9e4eb42a20241f768c36b7347ae2a10c1ca54aacb25bf746f,django__django-13710,django/django,True,exact_run_id,assignment-case-v1:e3b0167992e5f5d9e4eb42a20241f768c36b7347ae2a10c1ca54aacb25bf746f,django__django-13710,shared-baseline
assignment-case-v1:e3f8d5c8d945837b3cdb498493a2bd9ff249471d8d19bd21c1ff562ac833d918,django__django-12143,django/django,True,exact_run_id,assignment-case-v1:e3f8d5c8d945837b3cdb498493a2bd9ff249471d8d19bd21c1ff562ac833d918,django__django-12143,shared-baseline
assignment-case-v1:e42d731af13d089206387006408d224b38ad2b14d5c7875f24f870fe9dd8c19a,sympy__sympy-21171,sympy/sympy,False,exact_run_id,assignment-case-v1:e42d731af13d089206387006408d224b38ad2b14d5c7875f24f870fe9dd8c19a,sympy__sympy-21171,shared-baseline
assignment-case-v1:e4798686196b4e0a621f3d4e8e7e5fd53ab7e323538cb1b18f70333b74f3b9a5,django__django-14765,django/django,True,exact_run_id,assignment-case-v1:e4798686196b4e0a621f3d4e8e7e5fd53ab7e323538cb1b18f70333b74f3b9a5,django__django-14765,shared-baseline
assignment-case-v1:e4a9167152c2b68620324d2df439ca46d6d4b60f6625fa0dedab555c8fbd53bc,matplotlib__matplotlib-26466,matplotlib/matplotlib,False,exact_run_id,assignment-case-v1:e4a9167152c2b68620324d2df439ca46d6d4b60f6625fa0dedab555c8fbd53bc,matplotlib__matplotlib-26466,shared-baseline
assignment-case-v1:e4ddb13bd8f26c7ed61367a0844761301b43b9d7458f0903cd3657005274a5d4,astropy__astropy-14182,astropy/astropy,False,exact_run_id,assignment-case-v1:e4ddb13bd8f26c7ed61367a0844761301b43b9d7458f0903cd3657005274a5d4,astropy__astropy-14182,shared-baseline
assignment-case-v1:e52c33cdd2fc7d9437665fbd3be037109f246c47519e9cd1c34b953adb4feee7,matplotlib__matplotlib-23964,matplotlib/matplotlib,True,exact_run_id,assignment-case-v1:e52c33cdd2fc7d9437665fbd3be037109f246c47519e9cd1c34b953adb4feee7,matplotlib__matplotlib-23964,shared-baseline
assignment-case-v1:e55921dd6a9280a7c83fe90742330deaf3694f706563f3bde736f92978caf8b1,sympy__sympy-24539,sympy/sympy,True,exact_run_id,assignment-case-v1:e55921dd6a9280a7c83fe90742330deaf3694f706563f3bde736f92978caf8b1,sympy__sympy-24539,shared-baseline
assignment-case-v1:e5dc247216f3407564e65c96bac2411ce57c70b4da13210359b1d21be9225ed0,django__django-13033,django/django,False,exact_run_id,assignment-case-v1:e5dc247216f3407564e65c96bac2411ce57c70b4da13210359b1d21be9225ed0,django__django-13033,shared-baseline
